date,close_wheat,high_wheat,low_wheat,open_wheat,volume_wheat
2015-05-12,51.04999923706055,52.0,50.70000076293945,50.79999923706055,13040
2015-05-13,51.04999923706055,51.45000076293945,50.04999923706055,51.349998474121094,14960
2015-05-14,53.849998474121094,54.099998474121094,51.5,51.599998474121094,58660
2015-05-15,53.650001525878906,54.0,53.20000076293945,53.849998474121094,7780
2015-05-18,54.599998474121094,55.29999923706055,54.0,54.20000076293945,31900
2015-05-19,53.70000076293945,54.150001525878906,53.04999923706055,54.150001525878906,26040
2015-05-20,53.5,53.79999923706055,52.75,53.400001525878906,10600
2015-05-21,54.04999923706055,54.849998474121094,53.54999923706055,53.599998474121094,19460
2015-05-22,53.849998474121094,54.70000076293945,53.25,54.70000076293945,11500
2015-05-26,51.599998474121094,53.70000076293945,51.45000076293945,53.70000076293945,20520
2015-05-27,50.75,51.70000076293945,50.400001525878906,50.849998474121094,49980
2015-05-28,51.0,51.75,50.5,51.25,5340
2015-05-29,49.900001525878906,50.900001525878906,49.599998474121094,50.650001525878906,49400
2015-06-01,51.54999923706055,51.599998474121094,49.79999923706055,49.849998474121094,12840
2015-06-02,52.849998474121094,53.0,51.29999923706055,52.0,30320
2015-06-03,52.54999923706055,53.900001525878906,52.400001525878906,52.79999923706055,17480
2015-06-04,54.0,54.150001525878906,52.29999923706055,52.5,14720
2015-06-05,52.95000076293945,54.79999923706055,52.95000076293945,54.04999923706055,11600
2015-06-08,54.25,54.54999923706055,53.400001525878906,53.400001525878906,5280
2015-06-09,54.849998474121094,55.25,54.20000076293945,54.20000076293945,14900
2015-06-10,53.25,55.20000076293945,53.04999923706055,55.0,16540
2015-06-11,52.400001525878906,53.099998474121094,52.20000076293945,52.75,8020
2015-06-12,52.25,52.75,52.150001525878906,52.5,5300
2015-06-15,50.70000076293945,51.900001525878906,50.70000076293945,51.900001525878906,14560
2015-06-16,50.5,51.099998474121094,50.5,51.099998474121094,8140
2015-06-17,51.150001525878906,52.150001525878906,50.650001525878906,51.29999923706055,9760
2015-06-18,50.75,51.75,50.599998474121094,51.20000076293945,13580
2015-06-19,50.75,51.0,50.400001525878906,50.849998474121094,5080
2015-06-22,51.95000076293945,52.150001525878906,51.0,51.04999923706055,8020
2015-06-23,53.70000076293945,53.900001525878906,52.04999923706055,52.099998474121094,11780
2015-06-24,53.29999923706055,54.5,53.04999923706055,53.5,13980
2015-06-25,54.400001525878906,54.75,53.349998474121094,53.650001525878906,11980
2015-06-26,56.95000076293945,57.20000076293945,55.5,56.45000076293945,49540
2015-06-29,58.400001525878906,58.75,57.099998474121094,57.400001525878906,88920
2015-06-30,61.29999923706055,61.349998474121094,57.20000076293945,58.0,73340
2015-07-01,58.70000076293945,59.70000076293945,57.349998474121094,59.650001525878906,72860
2015-07-02,58.54999923706055,59.79999923706055,57.25,57.79999923706055,45120
2015-07-06,59.400001525878906,59.70000076293945,57.099998474121094,57.099998474121094,24080
2015-07-07,58.20000076293945,58.599998474121094,57.5,58.45000076293945,16220
2015-07-08,57.45000076293945,58.29999923706055,57.04999923706055,57.5,26160
2015-07-09,57.650001525878906,58.150001525878906,57.349998474121094,58.0,15080
2015-07-10,57.25,58.349998474121094,56.54999923706055,58.349998474121094,42680
2015-07-13,56.849998474121094,57.04999923706055,56.150001525878906,56.79999923706055,24500
2015-07-14,56.400001525878906,56.75,56.25,56.75,14080
2015-07-15,56.45000076293945,56.70000076293945,55.79999923706055,55.900001525878906,16160
2015-07-16,56.150001525878906,57.150001525878906,56.099998474121094,56.599998474121094,12180
2015-07-17,55.400001525878906,55.79999923706055,54.75,55.79999923706055,29260
2015-07-20,53.75,54.75,53.75,54.75,21280
2015-07-21,52.54999923706055,53.900001525878906,52.5,53.400001525878906,35780
2015-07-22,51.70000076293945,52.79999923706055,51.5,52.20000076293945,22020
2015-07-23,52.29999923706055,52.650001525878906,51.70000076293945,52.349998474121094,7580
2015-07-24,51.25,51.849998474121094,51.150001525878906,51.849998474121094,19340
2015-07-27,50.45000076293945,51.29999923706055,50.349998474121094,50.95000076293945,10780
2015-07-28,51.54999923706055,51.75,50.75,50.900001525878906,32440
2015-07-29,50.25,51.20000076293945,50.150001525878906,51.20000076293945,18520
2015-07-30,49.95000076293945,50.75,49.75,50.5,20380
2015-07-31,49.849998474121094,50.349998474121094,49.75,50.29999923706055,13740
2015-08-03,49.95000076293945,50.150001525878906,49.25,49.5,24880
2015-08-04,49.650001525878906,50.54999923706055,49.54999923706055,50.45000076293945,21780
2015-08-05,50.349998474121094,50.400001525878906,49.849998474121094,50.099998474121094,2440
2015-08-06,50.70000076293945,51.099998474121094,50.400001525878906,50.54999923706055,8180
2015-08-07,51.0,51.400001525878906,50.45000076293945,50.95000076293945,11640
2015-08-10,52.349998474121094,52.75,51.20000076293945,51.20000076293945,9660
2015-08-11,50.79999923706055,51.79999923706055,50.5,51.79999923706055,9460
2015-08-12,49.349998474121094,51.400001525878906,48.599998474121094,51.25,32200
2015-08-13,50.400001525878906,50.45000076293945,49.400001525878906,49.54999923706055,12240
2015-08-14,50.5,50.95000076293945,50.04999923706055,50.20000076293945,12500
2015-08-17,50.0,50.75,49.75,50.5,7740
2015-08-18,49.45000076293945,49.900001525878906,49.20000076293945,49.900001525878906,9880
2015-08-19,49.25,49.5,48.849998474121094,49.349998474121094,12520
2015-08-20,50.099998474121094,50.29999923706055,48.849998474121094,48.849998474121094,7440
2015-08-21,49.45000076293945,50.0,49.150001525878906,50.0,6800
2015-08-24,50.0,50.150001525878906,48.599998474121094,49.20000076293945,17640
2015-08-25,49.45000076293945,51.04999923706055,49.099998474121094,51.04999923706055,16240
2015-08-26,48.95000076293945,49.400001525878906,48.75,49.400001525878906,3760
2015-08-27,48.54999923706055,49.349998474121094,48.29999923706055,48.75,11340
2015-08-28,48.099998474121094,48.650001525878906,47.900001525878906,48.650001525878906,11220
2015-08-31,48.150001525878906,48.150001525878906,47.349998474121094,47.650001525878906,16740
2015-09-01,47.79999923706055,48.400001525878906,47.75,48.29999923706055,16180
2015-09-02,47.45000076293945,48.0,47.25,47.79999923706055,4640
2015-09-03,46.20000076293945,47.400001525878906,46.20000076293945,47.349998474121094,18840
2015-09-04,46.599998474121094,46.70000076293945,46.20000076293945,46.54999923706055,2580
2015-09-08,47.0,47.20000076293945,46.29999923706055,46.29999923706055,5180
2015-09-09,46.79999923706055,47.29999923706055,46.75,47.29999923706055,2380
2015-09-10,47.29999923706055,47.45000076293945,46.95000076293945,46.95000076293945,2860
2015-09-11,48.150001525878906,48.29999923706055,46.599998474121094,47.45000076293945,11540
2015-09-14,49.599998474121094,49.70000076293945,48.5,48.5,7400
2015-09-15,48.900001525878906,49.20000076293945,48.75,49.150001525878906,5440
2015-09-16,48.25,48.79999923706055,47.75,48.650001525878906,4920
2015-09-17,47.650001525878906,48.150001525878906,47.650001525878906,48.150001525878906,6500
2015-09-18,47.95000076293945,48.29999923706055,47.45000076293945,48.0,30500
2015-09-21,48.95000076293945,49.150001525878906,47.95000076293945,47.95000076293945,7820
2015-09-22,48.79999923706055,49.0,48.29999923706055,48.45000076293945,11320
2015-09-23,49.900001525878906,50.04999923706055,49.5,49.5,12220
2015-09-24,49.0,49.95000076293945,49.0,49.349998474121094,3580
2015-09-25,50.20000076293945,50.25,49.900001525878906,49.900001525878906,11760
2015-09-28,49.900001525878906,50.75,49.400001525878906,50.5,9400
2015-09-29,49.54999923706055,50.150001525878906,49.54999923706055,49.599998474121094,4420
2015-09-30,50.400001525878906,50.650001525878906,49.04999923706055,49.900001525878906,4780
2015-10-01,50.70000076293945,51.29999923706055,50.70000076293945,50.900001525878906,9120
2015-10-02,50.20000076293945,51.04999923706055,50.099998474121094,50.45000076293945,21600
2015-10-05,50.5,50.70000076293945,50.0,50.70000076293945,3600
2015-10-06,51.75,51.75,50.95000076293945,51.04999923706055,10480
2015-10-07,50.70000076293945,52.0,50.650001525878906,52.0,5520
2015-10-08,50.29999923706055,51.20000076293945,50.150001525878906,51.20000076293945,7380
2015-10-09,50.20000076293945,50.79999923706055,49.75,50.54999923706055,23780
2015-10-12,50.150001525878906,50.25,49.70000076293945,50.20000076293945,4880
2015-10-13,51.099998474121094,51.29999923706055,49.900001525878906,49.900001525878906,16920
2015-10-14,50.099998474121094,51.0,50.0,51.0,3200
2015-10-15,49.5,50.650001525878906,49.5,49.95000076293945,18960
2015-10-16,48.75,49.900001525878906,48.45000076293945,49.849998474121094,22000
2015-10-19,47.95000076293945,48.599998474121094,47.849998474121094,48.150001525878906,7940
2015-10-20,48.29999923706055,48.45000076293945,47.79999923706055,48.04999923706055,5260
2015-10-21,48.75,48.79999923706055,48.400001525878906,48.400001525878906,6420
2015-10-22,48.349998474121094,49.04999923706055,48.25,48.900001525878906,7220
2015-10-23,48.29999923706055,48.45000076293945,47.70000076293945,48.45000076293945,15560
2015-10-26,49.95000076293945,50.099998474121094,48.650001525878906,48.650001525878906,14900
2015-10-27,49.54999923706055,50.599998474121094,49.400001525878906,49.900001525878906,6060
2015-10-28,49.650001525878906,49.70000076293945,48.79999923706055,49.54999923706055,6240
2015-10-29,50.25,50.25,49.79999923706055,49.79999923706055,10060
2015-10-30,50.650001525878906,50.75,50.20000076293945,50.29999923706055,4920
2015-11-02,49.400001525878906,50.349998474121094,49.29999923706055,50.349998474121094,3680
2015-11-03,50.0,50.04999923706055,49.5,49.5,5320
2015-11-04,50.95000076293945,51.20000076293945,49.349998474121094,49.900001525878906,7280
2015-11-05,50.5,50.900001525878906,50.20000076293945,50.54999923706055,5100
2015-11-06,50.54999923706055,50.75,50.0,50.150001525878906,3900
2015-11-09,48.79999923706055,50.25,48.75,50.25,7000
2015-11-10,48.150001525878906,48.75,47.650001525878906,48.75,20340
2015-11-11,48.150001525878906,48.20000076293945,47.54999923706055,48.150001525878906,4580
2015-11-12,48.25,48.29999923706055,47.75,47.900001525878906,960
2015-11-13,48.0,48.0,47.54999923706055,48.0,6120
2015-11-16,47.79999923706055,48.150001525878906,47.70000076293945,47.79999923706055,2720
2015-11-17,47.04999923706055,47.650001525878906,46.849998474121094,47.650001525878906,14420
2015-11-18,47.150001525878906,47.20000076293945,46.75,47.04999923706055,8680
2015-11-19,47.54999923706055,47.75,47.20000076293945,47.25,5600
2015-11-20,47.04999923706055,47.79999923706055,47.04999923706055,47.650001525878906,6480
2015-11-23,48.150001525878906,48.25,47.099998474121094,47.099998474121094,5980
2015-11-24,47.349998474121094,48.099998474121094,47.25,47.95000076293945,2120
2015-11-25,47.29999923706055,47.5,47.29999923706055,47.5,980
2015-11-27,46.5,47.349998474121094,46.45000076293945,47.349998474121094,7120
2015-11-30,46.599998474121094,47.099998474121094,46.599998474121094,46.650001525878906,1860
2015-12-01,46.099998474121094,46.75,46.04999923706055,46.5,5400
2015-12-02,45.70000076293945,46.04999923706055,45.54999923706055,45.95000076293945,11060
2015-12-03,46.75,47.650001525878906,45.650001525878906,45.79999923706055,9560
2015-12-04,47.0,47.150001525878906,46.75,46.849998474121094,3900
2015-12-07,47.0,47.75,46.79999923706055,47.400001525878906,8760
2015-12-08,46.849998474121094,46.849998474121094,46.400001525878906,46.650001525878906,3720
2015-12-09,47.400001525878906,47.70000076293945,47.0,47.0,6820
2015-12-10,47.95000076293945,48.20000076293945,47.04999923706055,47.04999923706055,10020
2015-12-11,47.5,47.849998474121094,47.150001525878906,47.849998474121094,5260
2015-12-14,47.849998474121094,47.900001525878906,47.25,47.25,3700
2015-12-15,47.599998474121094,48.20000076293945,47.25,47.400001525878906,4640
2015-12-16,47.150001525878906,47.70000076293945,47.0,47.70000076293945,1220
2015-12-17,47.0,47.150001525878906,45.900001525878906,46.599998474121094,5240
2015-12-18,47.25,48.25,46.849998474121094,46.849998474121094,9880
2015-12-21,46.70000076293945,47.5,46.5,47.5,2800
2015-12-22,46.150001525878906,46.849998474121094,46.0,46.849998474121094,6160
2015-12-23,45.75,46.25,45.75,46.25,5160
2015-12-24,45.599998474121094,46.04999923706055,45.54999923706055,45.900001525878906,2400
2015-12-28,45.45000076293945,46.04999923706055,45.45000076293945,45.70000076293945,5160
2015-12-29,46.349998474121094,46.349998474121094,45.45000076293945,45.900001525878906,22720
2015-12-30,45.70000076293945,46.5,45.650001525878906,46.29999923706055,4960
2015-12-31,45.70000076293945,45.900001525878906,45.599998474121094,45.75,4580
2016-01-04,44.75,45.70000076293945,44.45000076293945,45.70000076293945,14360
2016-01-05,44.70000076293945,45.150001525878906,44.70000076293945,44.849998474121094,4540
2016-01-06,44.95000076293945,45.25,44.5,44.70000076293945,6220
2016-01-07,45.400001525878906,45.5,44.400001525878906,44.650001525878906,7400
2016-01-08,46.150001525878906,46.400001525878906,45.650001525878906,45.79999923706055,17380
2016-01-11,45.349998474121094,46.349998474121094,45.20000076293945,46.099998474121094,8220
2016-01-12,46.25,46.54999923706055,44.900001525878906,45.29999923706055,16640
2016-01-13,46.099998474121094,46.650001525878906,46.0,46.25,11160
2016-01-14,45.29999923706055,45.650001525878906,45.25,45.650001525878906,2820
2016-01-15,45.599998474121094,45.75,44.95000076293945,45.29999923706055,6080
2016-01-19,45.54999923706055,46.04999923706055,45.400001525878906,46.0,2160
2016-01-20,45.349998474121094,45.75,45.25,45.45000076293945,2840
2016-01-21,45.54999923706055,45.75,45.5,45.5,2180
2016-01-22,45.849998474121094,46.150001525878906,45.79999923706055,45.849998474121094,2300
2016-01-25,46.25,46.400001525878906,45.849998474121094,46.0,6800
2016-01-26,46.650001525878906,47.04999923706055,46.25,46.25,6620
2016-01-27,46.150001525878906,46.650001525878906,45.75,46.5,9840
2016-01-28,45.54999923706055,45.849998474121094,45.5,45.849998474121094,4720
2016-01-29,46.150001525878906,46.150001525878906,45.599998474121094,45.599998474121094,5300
2016-02-01,45.900001525878906,45.95000076293945,45.5,45.75,1080
2016-02-02,45.849998474121094,46.400001525878906,45.75,45.849998474121094,12560
2016-02-03,46.0,46.099998474121094,45.650001525878906,45.650001525878906,2840
2016-02-04,45.5,46.29999923706055,45.45000076293945,46.29999923706055,7200
2016-02-05,44.79999923706055,45.45000076293945,44.75,45.45000076293945,14920
2016-02-08,44.20000076293945,44.95000076293945,44.04999923706055,44.650001525878906,13360
2016-02-09,43.95000076293945,44.25,43.70000076293945,44.099998474121094,7080
2016-02-10,44.25,44.5,44.0,44.04999923706055,7520
2016-02-11,44.25,44.79999923706055,44.099998474121094,44.54999923706055,7660
2016-02-12,44.25,44.45000076293945,44.0,44.349998474121094,3040
2016-02-16,44.5,44.70000076293945,43.5,44.349998474121094,4700
2016-02-17,45.04999923706055,45.25,44.75,44.75,840
2016-02-18,44.79999923706055,45.0,44.75,45.0,2540
2016-02-19,44.70000076293945,45.0,44.599998474121094,44.849998474121094,13580
2016-02-22,44.400001525878906,44.75,44.400001525878906,44.70000076293945,4560
2016-02-23,43.849998474121094,44.45000076293945,43.650001525878906,44.349998474121094,4580
2016-02-24,43.45000076293945,43.849998474121094,43.0,43.75,15840
2016-02-25,43.349998474121094,43.75,43.25,43.650001525878906,10280
2016-02-26,43.29999923706055,43.75,43.20000076293945,43.599998474121094,5780
2016-02-29,43.349998474121094,43.54999923706055,43.150001525878906,43.45000076293945,4220
2016-03-01,42.79999923706055,43.25,42.70000076293945,43.25,5860
2016-03-02,43.04999923706055,43.099998474121094,42.45000076293945,43.0,11880
2016-03-03,43.79999923706055,43.95000076293945,43.20000076293945,43.5,36180
2016-03-04,44.04999923706055,44.25,43.5,44.25,23560
2016-03-07,44.099998474121094,44.650001525878906,44.04999923706055,44.349998474121094,10560
2016-03-08,44.400001525878906,44.45000076293945,43.650001525878906,43.900001525878906,32800
2016-03-09,44.599998474121094,44.650001525878906,44.04999923706055,44.349998474121094,5680
2016-03-10,45.349998474121094,45.400001525878906,44.5,44.5,6520
2016-03-11,45.45000076293945,45.54999923706055,45.0,45.5,8340
2016-03-14,45.650001525878906,45.75,45.150001525878906,45.400001525878906,13260
2016-03-15,45.599998474121094,45.599998474121094,45.099998474121094,45.45000076293945,2580
2016-03-16,45.099998474121094,45.45000076293945,44.95000076293945,45.45000076293945,6260
2016-03-17,44.20000076293945,45.349998474121094,44.099998474121094,45.099998474121094,5960
2016-03-18,44.349998474121094,44.400001525878906,43.849998474121094,44.150001525878906,10600
2016-03-21,44.5,45.0,44.349998474121094,44.5,9080
2016-03-22,44.599998474121094,44.75,44.45000076293945,44.5,3320
2016-03-23,44.349998474121094,44.5,44.20000076293945,44.5,5340
2016-03-24,44.29999923706055,44.29999923706055,43.849998474121094,44.150001525878906,5900
2016-03-28,44.849998474121094,45.349998474121094,44.54999923706055,44.54999923706055,11280
2016-03-29,45.349998474121094,45.400001525878906,44.79999923706055,45.0,5640
2016-03-30,44.25,45.349998474121094,44.25,45.349998474121094,7840
2016-03-31,45.0,45.099998474121094,43.5,44.29999923706055,27340
2016-04-01,45.150001525878906,45.150001525878906,44.650001525878906,44.650001525878906,3440
2016-04-04,45.0,45.20000076293945,44.79999923706055,45.150001525878906,3440
2016-04-05,45.04999923706055,45.150001525878906,44.849998474121094,44.900001525878906,3340
2016-04-06,44.099998474121094,44.599998474121094,44.0,44.599998474121094,9680
2016-04-07,43.75,43.900001525878906,43.599998474121094,43.900001525878906,7520
2016-04-08,43.849998474121094,43.900001525878906,43.70000076293945,43.79999923706055,1780
2016-04-11,42.70000076293945,43.400001525878906,42.599998474121094,43.400001525878906,14040
2016-04-12,43.0,43.5,42.900001525878906,42.900001525878906,10800
2016-04-13,43.95000076293945,44.25,43.349998474121094,43.349998474121094,12020
2016-04-14,43.75,43.900001525878906,43.349998474121094,43.900001525878906,4860
2016-04-15,43.95000076293945,44.150001525878906,43.5,43.70000076293945,2440
2016-04-18,45.25,45.25,44.099998474121094,44.25,28280
2016-04-19,46.25,46.349998474121094,45.25,45.79999923706055,19600
2016-04-20,47.95000076293945,47.95000076293945,46.25,46.54999923706055,15320
2016-04-21,46.75,47.95000076293945,46.54999923706055,47.95000076293945,16260
2016-04-22,44.45000076293945,46.150001525878906,44.349998474121094,45.79999923706055,29420
2016-04-25,44.900001525878906,45.400001525878906,44.0,44.0,8700
2016-04-26,45.650001525878906,45.70000076293945,44.599998474121094,45.150001525878906,12340
2016-04-27,45.45000076293945,45.599998474121094,45.04999923706055,45.54999923706055,6440
2016-04-28,45.599998474121094,46.54999923706055,45.5,46.150001525878906,24740
2016-04-29,45.95000076293945,46.04999923706055,45.400001525878906,45.849998474121094,14880
2016-05-02,45.79999923706055,45.95000076293945,45.29999923706055,45.95000076293945,9780
2016-05-03,44.25,46.099998474121094,44.0,45.650001525878906,40680
2016-05-04,44.20000076293945,44.650001525878906,44.150001525878906,44.150001525878906,9140
2016-05-05,43.5,44.29999923706055,43.349998474121094,44.29999923706055,25520
2016-05-06,43.70000076293945,44.0,43.5,43.54999923706055,14820
2016-05-09,42.95000076293945,43.599998474121094,42.849998474121094,43.599998474121094,20740
2016-05-10,43.45000076293945,43.599998474121094,42.79999923706055,42.79999923706055,18300
2016-05-11,43.20000076293945,43.650001525878906,43.0,43.5,22800
2016-05-12,43.75,43.75,43.349998474121094,43.5,28240
2016-05-13,44.0,44.25,43.5,43.5,18560
2016-05-16,43.95000076293945,44.099998474121094,43.400001525878906,44.099998474121094,13060
2016-05-17,44.54999923706055,44.70000076293945,44.20000076293945,44.20000076293945,11440
2016-05-18,44.29999923706055,44.75,44.25,44.29999923706055,9520
2016-05-19,43.70000076293945,43.95000076293945,43.20000076293945,43.95000076293945,16000
2016-05-20,43.650001525878906,44.099998474121094,43.349998474121094,43.849998474121094,3700
2016-05-23,43.349998474121094,43.650001525878906,43.25,43.25,5460
2016-05-24,43.54999923706055,43.70000076293945,43.0,43.04999923706055,7580
2016-05-25,43.599998474121094,43.650001525878906,43.25,43.599998474121094,5040
2016-05-26,44.79999923706055,44.849998474121094,43.5,44.0,35000
2016-05-27,44.650001525878906,44.95000076293945,44.5,44.70000076293945,8600
2016-05-31,43.650001525878906,44.599998474121094,43.5,44.54999923706055,20720
2016-06-01,44.150001525878906,44.29999923706055,43.599998474121094,43.599998474121094,12000
2016-06-02,45.04999923706055,45.25,44.25,44.29999923706055,29940
2016-06-03,46.04999923706055,46.04999923706055,44.95000076293945,45.20000076293945,57880
2016-06-06,47.099998474121094,47.5,46.599998474121094,46.650001525878906,36100
2016-06-07,47.29999923706055,47.400001525878906,46.599998474121094,47.0,23300
2016-06-08,47.95000076293945,48.349998474121094,47.349998474121094,47.349998474121094,48440
2016-06-09,47.349998474121094,47.70000076293945,46.900001525878906,47.54999923706055,35760
2016-06-10,46.20000076293945,47.45000076293945,46.04999923706055,47.150001525878906,28920
2016-06-13,46.04999923706055,46.849998474121094,45.95000076293945,46.599998474121094,16680
2016-06-14,45.79999923706055,46.099998474121094,45.20000076293945,45.95000076293945,17640
2016-06-15,45.04999923706055,45.75,44.79999923706055,45.75,23400
2016-06-16,44.599998474121094,45.0,44.400001525878906,45.0,22640
2016-06-17,45.29999923706055,45.349998474121094,44.54999923706055,44.95000076293945,18480
2016-06-20,44.95000076293945,45.25,44.79999923706055,45.04999923706055,18420
2016-06-21,43.70000076293945,44.45000076293945,43.5,44.45000076293945,46400
2016-06-22,43.54999923706055,43.95000076293945,43.5,43.849998474121094,20060
2016-06-23,43.04999923706055,43.54999923706055,42.95000076293945,43.5,24020
2016-06-24,42.900001525878906,42.95000076293945,42.150001525878906,42.5,36560
2016-06-27,42.150001525878906,43.20000076293945,42.0,42.79999923706055,75960
2016-06-28,42.04999923706055,42.849998474121094,42.0,42.849998474121094,21600
2016-06-29,41.25,42.25,41.150001525878906,42.25,53640
2016-06-30,41.25,41.75,40.5,41.400001525878906,66260
2016-07-01,39.900001525878906,40.75,39.79999923706055,40.75,95000
2016-07-05,40.150001525878906,40.400001525878906,38.650001525878906,40.400001525878906,78900
2016-07-06,39.75,39.79999923706055,39.150001525878906,39.75,44520
2016-07-07,39.54999923706055,40.650001525878906,39.5,40.599998474121094,247620
2016-07-08,40.54999923706055,40.75,39.849998474121094,39.849998474121094,74760
2016-07-11,39.95000076293945,41.0,39.599998474121094,40.849998474121094,91240
2016-07-12,40.599998474121094,40.650001525878906,39.599998474121094,40.0,56860
2016-07-13,40.900001525878906,41.70000076293945,40.79999923706055,41.0,36200
2016-07-14,40.75,41.45000076293945,40.29999923706055,41.45000076293945,33420
2016-07-15,40.29999923706055,40.849998474121094,40.150001525878906,40.79999923706055,26560
2016-07-18,40.400001525878906,40.5,39.79999923706055,40.400001525878906,37360
2016-07-19,39.650001525878906,40.099998474121094,39.349998474121094,40.099998474121094,36760
2016-07-20,39.04999923706055,39.650001525878906,38.54999923706055,39.54999923706055,88220
2016-07-21,39.400001525878906,39.54999923706055,38.75,39.25,43660
2016-07-22,40.099998474121094,40.20000076293945,38.599998474121094,39.20000076293945,38220
2016-07-25,40.54999923706055,40.75,39.849998474121094,40.54999923706055,76820
2016-07-26,39.70000076293945,40.5,39.54999923706055,40.20000076293945,18760
2016-07-27,39.5,39.95000076293945,39.45000076293945,39.95000076293945,18780
2016-07-28,39.150001525878906,39.75,38.95000076293945,39.75,52080
2016-07-29,39.0,39.150001525878906,38.650001525878906,39.0,24700
2016-08-01,38.79999923706055,39.45000076293945,38.75,39.25,93560
2016-08-02,38.5,39.20000076293945,38.20000076293945,39.04999923706055,52100
2016-08-03,39.099998474121094,39.45000076293945,38.5,38.70000076293945,20660
2016-08-04,38.79999923706055,39.5,38.75,39.400001525878906,17960
2016-08-05,39.25,39.5,38.54999923706055,38.79999923706055,15520
2016-08-08,39.20000076293945,39.349998474121094,38.650001525878906,39.25,56320
2016-08-09,39.0,39.25,38.79999923706055,38.95000076293945,36880
2016-08-10,39.25,39.650001525878906,38.849998474121094,38.900001525878906,38380
2016-08-11,39.04999923706055,39.349998474121094,38.849998474121094,39.349998474121094,47700
2016-08-12,39.25,39.25,37.95000076293945,38.95000076293945,57400
2016-08-15,38.79999923706055,39.599998474121094,38.70000076293945,39.45000076293945,39380
2016-08-16,39.0,39.150001525878906,38.400001525878906,38.70000076293945,24140
2016-08-17,39.04999923706055,39.25,38.54999923706055,38.95000076293945,36900
2016-08-18,39.349998474121094,39.349998474121094,38.79999923706055,39.0,25700
2016-08-19,39.349998474121094,39.75,38.900001525878906,39.20000076293945,47480
2016-08-22,38.95000076293945,39.29999923706055,38.75,39.04999923706055,35160
2016-08-23,38.349998474121094,38.75,38.29999923706055,38.650001525878906,44800
2016-08-24,38.099998474121094,38.25,38.0,38.150001525878906,19680
2016-08-25,37.849998474121094,38.20000076293945,37.849998474121094,38.20000076293945,37820
2016-08-26,36.54999923706055,37.95000076293945,36.5,37.95000076293945,216020
2016-08-29,35.75,36.45000076293945,35.75,36.29999923706055,84360
2016-08-30,35.349998474121094,36.150001525878906,35.29999923706055,36.0,43120
2016-08-31,35.25,35.70000076293945,35.0,35.349998474121094,61460
2016-09-01,35.650001525878906,35.849998474121094,35.29999923706055,35.599998474121094,76660
2016-09-02,36.0,36.150001525878906,35.75,36.04999923706055,48380
2016-09-06,35.75,36.20000076293945,35.599998474121094,35.75,28520
2016-09-07,36.0,36.29999923706055,35.900001525878906,35.900001525878906,63440
2016-09-08,36.400001525878906,36.45000076293945,35.75,36.20000076293945,64940
2016-09-09,36.150001525878906,36.25,35.79999923706055,36.150001525878906,20980
2016-09-12,36.5,36.70000076293945,35.95000076293945,35.95000076293945,37820
2016-09-13,35.849998474121094,36.25,35.75,36.25,25100
2016-09-14,36.150001525878906,36.20000076293945,35.400001525878906,35.75,26900
2016-09-15,36.0,36.5,35.900001525878906,36.150001525878906,20680
2016-09-16,36.150001525878906,36.29999923706055,35.650001525878906,35.79999923706055,20500
2016-09-19,36.099998474121094,36.349998474121094,35.70000076293945,36.25,43220
2016-09-20,36.150001525878906,36.45000076293945,36.0,36.04999923706055,54000
2016-09-21,36.150001525878906,36.400001525878906,35.900001525878906,36.04999923706055,14620
2016-09-22,36.20000076293945,36.54999923706055,36.099998474121094,36.45000076293945,6880
2016-09-23,36.099998474121094,36.45000076293945,36.0,36.349998474121094,13080
2016-09-26,35.599998474121094,36.20000076293945,35.54999923706055,36.20000076293945,15520
2016-09-27,36.0,36.04999923706055,35.349998474121094,35.70000076293945,21940
2016-09-28,36.04999923706055,36.25,35.849998474121094,36.25,8920
2016-09-29,35.75,36.25,35.650001525878906,36.25,7660
2016-09-30,35.95000076293945,35.95000076293945,35.150001525878906,35.70000076293945,25980
2016-10-03,35.45000076293945,35.849998474121094,35.20000076293945,35.849998474121094,22860
2016-10-04,35.400001525878906,35.599998474121094,35.20000076293945,35.400001525878906,22720
2016-10-05,36.20000076293945,36.25,35.150001525878906,35.400001525878906,32300
2016-10-06,35.5,36.45000076293945,35.25,36.25,31200
2016-10-07,35.29999923706055,35.79999923706055,35.29999923706055,35.599998474121094,20240
2016-10-10,35.95000076293945,35.95000076293945,35.5,35.650001525878906,24600
2016-10-11,35.95000076293945,36.150001525878906,35.599998474121094,35.95000076293945,14880
2016-10-12,35.349998474121094,36.5,35.29999923706055,35.900001525878906,50560
2016-10-13,36.849998474121094,36.900001525878906,35.599998474121094,35.599998474121094,72940
2016-10-14,37.099998474121094,37.54999923706055,36.95000076293945,37.04999923706055,59640
2016-10-17,37.349998474121094,37.349998474121094,36.79999923706055,37.29999923706055,24360
2016-10-18,37.20000076293945,37.5,37.0,37.04999923706055,75460
2016-10-19,37.349998474121094,37.349998474121094,36.650001525878906,36.95000076293945,16580
2016-10-20,37.0,37.400001525878906,36.95000076293945,37.400001525878906,16720
2016-10-21,36.849998474121094,37.0,36.75,36.849998474121094,16660
2016-10-24,36.04999923706055,36.849998474121094,35.849998474121094,36.849998474121094,38020
2016-10-25,36.25,36.349998474121094,35.849998474121094,36.0,15640
