date,corn_Close,corn_Volume,corn_log_return,soybean_Close,soybean_Volume,soybean_log_return,temperature_2m_mean_loc1.0,temperature_2m_mean_loc2.0,temperature_2m_mean_loc3.0,precipitation_sum_loc1.0,precipitation_sum_loc2.0,precipitation_sum_loc3.0,dew_point_2m_mean_loc1.0,dew_point_2m_mean_loc2.0,dew_point_2m_mean_loc3.0,cloud_cover_mean_loc1.0,cloud_cover_mean_loc2.0,cloud_cover_mean_loc3.0,cloud_cover_max_loc1.0,cloud_cover_max_loc2.0,cloud_cover_max_loc3.0,dew_point_2m_max_loc1.0,dew_point_2m_max_loc2.0,dew_point_2m_max_loc3.0,dew_point_2m_min_loc1.0,dew_point_2m_min_loc2.0,dew_point_2m_min_loc3.0,cloud_cover_min_loc1.0,cloud_cover_min_loc2.0,cloud_cover_min_loc3.0,apparent_temperature_mean_loc1.0,apparent_temperature_mean_loc2.0,apparent_temperature_mean_loc3.0,et0_fao_evapotranspiration_sum_loc1.0,et0_fao_evapotranspiration_sum_loc2.0,et0_fao_evapotranspiration_sum_loc3.0,relative_humidity_2m_mean_loc1.0,relative_humidity_2m_mean_loc2.0,relative_humidity_2m_mean_loc3.0,relative_humidity_2m_min_loc1.0,relative_humidity_2m_min_loc2.0,relative_humidity_2m_min_loc3.0,relative_humidity_2m_max_loc1.0,relative_humidity_2m_max_loc2.0,relative_humidity_2m_max_loc3.0,snowfall_water_equivalent_sum_loc1.0,snowfall_water_equivalent_sum_loc2.0,snowfall_water_equivalent_sum_loc3.0,pressure_msl_mean_loc1.0,pressure_msl_mean_loc2.0,pressure_msl_mean_loc3.0,pressure_msl_max_loc1.0,pressure_msl_max_loc2.0,pressure_msl_max_loc3.0,pressure_msl_min_loc1.0,pressure_msl_min_loc2.0,pressure_msl_min_loc3.0,surface_pressure_mean_loc1.0,surface_pressure_mean_loc2.0,surface_pressure_mean_loc3.0,surface_pressure_min_loc1.0,surface_pressure_min_loc2.0,surface_pressure_min_loc3.0,winddirection_10m_dominant_loc1.0,winddirection_10m_dominant_loc2.0,winddirection_10m_dominant_loc3.0,surface_pressure_max_loc1.0,surface_pressure_max_loc2.0,surface_pressure_max_loc3.0,wind_speed_10m_max_loc1.0,wind_speed_10m_max_loc2.0,wind_speed_10m_max_loc3.0,wind_gusts_10m_max_loc1.0,wind_gusts_10m_max_loc2.0,wind_gusts_10m_max_loc3.0,wind_speed_10m_mean_loc1.0,wind_speed_10m_mean_loc2.0,wind_speed_10m_mean_loc3.0,wind_gusts_10m_mean_loc1.0,wind_gusts_10m_mean_loc2.0,wind_gusts_10m_mean_loc3.0,wind_gusts_10m_min_loc1.0,wind_gusts_10m_min_loc2.0,wind_gusts_10m_min_loc3.0,wind_speed_10m_min_loc1.0,wind_speed_10m_min_loc2.0,wind_speed_10m_min_loc3.0,wet_bulb_temperature_2m_mean_loc1.0,wet_bulb_temperature_2m_mean_loc2.0,wet_bulb_temperature_2m_mean_loc3.0,wet_bulb_temperature_2m_max_loc1.0,wet_bulb_temperature_2m_max_loc2.0,wet_bulb_temperature_2m_max_loc3.0,vapour_pressure_deficit_max_loc1.0,vapour_pressure_deficit_max_loc2.0,vapour_pressure_deficit_max_loc3.0,soil_moisture_0_to_7cm_mean_loc1.0,soil_moisture_0_to_7cm_mean_loc2.0,soil_moisture_0_to_7cm_mean_loc3.0,soil_moisture_0_to_100cm_mean_loc1.0,soil_moisture_0_to_100cm_mean_loc2.0,soil_moisture_0_to_100cm_mean_loc3.0,wet_bulb_temperature_2m_min_loc1.0,wet_bulb_temperature_2m_min_loc2.0,wet_bulb_temperature_2m_min_loc3.0,soil_moisture_7_to_28cm_mean_loc1.0,soil_moisture_7_to_28cm_mean_loc2.0,soil_moisture_7_to_28cm_mean_loc3.0,soil_moisture_28_to_100cm_mean_loc1.0,soil_moisture_28_to_100cm_mean_loc2.0,soil_moisture_28_to_100cm_mean_loc3.0,soil_temperature_0_to_100cm_mean_loc1.0,soil_temperature_0_to_100cm_mean_loc2.0,soil_temperature_0_to_100cm_mean_loc3.0,soil_temperature_0_to_7cm_mean_loc1.0,soil_temperature_0_to_7cm_mean_loc2.0,soil_temperature_0_to_7cm_mean_loc3.0,soil_temperature_28_to_100cm_mean_loc1.0,soil_temperature_28_to_100cm_mean_loc2.0,soil_temperature_28_to_100cm_mean_loc3.0,soil_temperature_7_to_28cm_mean_loc1.0,soil_temperature_7_to_28cm_mean_loc2.0,soil_temperature_7_to_28cm_mean_loc3.0,beta,alpha,ecm_spread,gamma,half_life,ecm_spread_lag1,ecm_spread_lag2,ecm_spread_lag5,corn_return_lag1,soy_return_lag1,spread_change,spread_change_lag1,spread_return,bin,ret
2017-09-20,350.0,112067.0,0.0050125418235441,970.0,88348,0.0046499696288594,19.930478017333332,21.81055820027778,16.311465941333335,5.925527789727778,0.1380833285694442,2.368583321777778,14.957856400194446,14.047357831166666,11.3005267165,59.238460599861114,30.69863411651667,68.39472230353888,95.13305555555554,82.50916666666667,97.6711111111111,17.612069444444444,15.73938888888889,13.353305555555556,12.219041666666667,11.847902777777778,9.218625000000001,14.789722222222222,1.7283333333333333,18.84138888888889,20.220834507611112,22.432115560555552,14.802926442972222,2.8964171,3.329681,1.6157391,86.54311,71.120346,82.79237,65.94043,44.713142,68.29147,99.68597,89.741974,97.68071,0.0,0.0,0.0,1015.2791,1011.1292,1018.71655,1016.9,1012.3,1021.1,1013.9,1009.9,1016.5,973.001954275,1001.9206338861111,1014.0726320472223,970.8985116861112,1000.3652459472221,1011.2912800833333,193.2163,159.07542,217.6684,975.1871522944444,1003.4328248777779,1017.0420459694445,19.74751323263889,18.564148067500003,21.443669395277777,27.359999,31.68,33.839996,12.716013526722223,8.571574345472222,14.390749312333334,17.699999,18.150002,23.189995,10.08,6.8399997,10.08,6.019827132361111,1.8207365271583333,7.405254067627777,16.72931530325,16.945695176944444,13.168601382805555,19.246019736527778,19.50488387444444,15.202201223000001,1.2030315,1.9825115,0.62862813,0.32533315624166664,0.03416399281916666,0.27044662457222224,0.3191203725333333,0.22295047785555555,0.27775871903055555,13.637839015472222,15.034998753472221,10.63518288416389,0.3171237636472223,0.17718245384166667,0.27689421901666667,0.3190986866472222,0.25465371106111107,0.2787217499694445,18.634998162777777,26.156595428055557,16.110150190833334,20.428514887916666,28.155906149444444,17.50442293722222,18.090278071944443,25.651352706666668,15.695231968194443,19.904766067500002,27.222414500555555,17.067965820833333,0.07673923428145414,5.354295885229594,-0.0241211651997002,-0.017355286787204723,39.93867626958327,-0.028493967890603322,-0.01902913321862343,-0.05493049420950591,-0.0092890985908045,-0.0023276875891884,0.0043728026909031215,-0.009464834671979894,0.0003625721946847,-1.0,-0.019058813696140042
2017-09-21,350.25,93436.0,0.0007140307336569,970.75,115371,0.0007728971143481,20.006347808833333,21.880330199166668,16.360084578194446,5.921388901883333,0.14080555062777753,2.3723055447388885,15.055266704472222,14.140043018083333,11.362195119583333,59.24344902472223,30.478796155450002,68.46945609904999,95.14416666666666,82.56944444444444,97.70194444444445,17.688416666666665,15.814708333333332,13.413527777777777,12.334305555555556,11.957263888888889,9.28461111111111,14.75138888888889,1.6552777777777776,18.86111111111111,20.338828437266667,22.5345526275,14.865629217972222,3.635144,4.0453715,1.4094117,79.32484,64.316246,83.6365,51.818535,40.85814,66.568886,99.37238,85.14922,94.85616,0.0,0.0,0.0,1017.78326,1009.9875,1015.7083,1019.5,1010.9,1019.0,1016.3,1008.7,1014.3,973.0660866694444,1001.9116784416667,1013.9814083388889,970.9786701722222,1000.3559666944444,1011.2018990583333,189.9041,191.71806,205.13098,975.2326345055554,1003.4225799444445,1016.9478026722222,19.64572305863889,18.521285746666667,21.478422513888884,24.119999,43.92,47.519997,12.64417756525,8.550877984138888,14.399530992527778,14.58,24.509996,29.264996,5.04,10.08,15.119999,5.993597857472222,1.8064163230916668,7.402805743677778,16.814038118288888,17.02083116986111,13.222098033083334,19.313937350611113,19.57535751361111,15.251611050527778,2.007243,1.7183101,0.675434,0.324750968825,0.03409576365388889,0.27120440230277776,0.3176777377,0.22230392328611112,0.2774653925055555,13.737173696305556,15.11977961136111,10.696403060894445,0.31619416867777783,0.17669303260833333,0.2772718578888889,0.3174227607555556,0.2539051001888889,0.2781305349361111,18.728063538611114,26.252189538055557,16.17640098347222,20.504364416111112,28.237172349999998,17.54827131402778,18.188835367083335,25.750162297222225,15.76789573097222,19.984740596944444,27.311759990555554,17.11969672,0.07519424090024573,5.365086431908288,-0.023630421645469468,-0.016502162676904544,42.00341459062413,-0.0241211651997002,-0.028493967890603322,-0.046534829119022625,0.0050125418235441,0.0046499696288594,0.0004907435542307326,0.0043728026909031215,-5.88663806912e-05,-1.0,-0.019549557250370775
2017-09-22,353.5,138975.0,0.009236300119511,984.25,170900,0.0138109612120702,20.08249711422222,21.94787766111111,16.406695113944444,5.919388902816666,0.14352777268611086,2.372305545477778,15.154330943194445,14.230692325277777,11.420787133638889,59.248842541250006,30.266481342716666,68.51967600345,95.1425,82.62666666666668,97.73277777777777,17.766861111111112,15.887875000000001,13.471125,12.449763888888889,12.064347222222223,9.347874999999998,14.73638888888889,1.582222222222222,18.839166666666667,20.457841771922222,22.633951961666664,14.925573694638889,3.5460865,4.011458,2.1961372,78.74862,58.37303,76.80556,57.427162,28.231022,51.853752,96.62263,79.55616,96.640175,0.0,0.0,0.0,1018.19995,1010.1834,1021.1751,1020.0,1012.2,1022.4,1017.0,1008.9,1019.2,973.1262948416665,1001.9028637083334,1013.9044552416667,971.0543774916665,1000.3465796861111,1011.1267104805555,140.83948,231.19385,223.65536,975.2756672666667,1003.4129309083334,1016.8667235194445,19.544952066861114,18.480340885555556,21.513464843888887,23.039999,44.28,30.239998,12.571321889805557,8.529863100583334,14.40751026188889,14.955,19.035002,19.08,8.64,5.04,7.92,5.967375520241666,1.7914189909972222,7.399752134505556,16.8998656568,17.093956959722224,13.273038335499999,19.382848841083334,19.64315144722222,15.299096511944445,1.7691984,2.2676082,0.95768607,0.32420429065555556,0.03403223356638888,0.27193522400833336,0.31624404999166666,0.2216559785694444,0.2771988436555556,13.837687605250002,15.202659773138889,10.754481117625,0.3152819695333334,0.17620443312499998,0.2776678995888889,0.3157507353111111,0.2531538620277778,0.2775737642833333,18.819404215000002,26.345377245277778,16.23939034027778,20.579856884305556,28.314640518055555,17.589286936111115,18.28524682916667,25.846938899166666,15.83726435375,20.0639784375,27.397882683055556,17.168138844999998,0.07457969078456139,5.369469953401287,-0.015580742155246519,-0.01727343794683613,40.127922576461096,-0.023630421645469468,-0.0241211651997002,-0.00945708483904717,0.0007140307336569,0.0007728971143481,0.00804967949022295,0.0004907435542307326,-0.004574661092559201,-1.0,-0.015254924415335935
2017-09-25,353.75,109525.0,0.0007069636208199,971.25,128038,-0.0132960281419896,20.15541493961111,22.01507847861111,16.452526714972223,5.916166681555556,0.14624999474444422,2.3752222134388887,15.250679904694444,14.316285499444444,11.479367572972222,59.25667818666667,30.06094893776111,68.58106489007221,95.13944444444445,82.68,97.7636111111111,17.842847222222222,15.95675,13.528555555555554,12.563194444444445,12.16501388888889,9.411041666666666,14.725555555555555,1.5091666666666668,18.848333333333336,20.573093775466663,22.73167905972222,14.984795396305556,4.004971,5.3466525,0.5569056,59.531185,23.296896,90.87292,40.416355,10.07372,82.19234,76.63034,35.87568,95.870964,0.0,0.0,0.0,1016.32086,1009.5374,1019.5374,1018.2,1011.4,1021.7,1014.3,1007.8,1017.9,973.1846460138889,1001.8938267805555,1013.8422407277778,971.1261710333333,1000.3366116138889,1011.066157936111,149.49242,258.91745,70.798294,975.3188834722223,1003.4034851888889,1016.8003923777778,19.43847771897222,18.442006238333338,21.54822576083333,15.84,39.239998,25.199999,12.494835010472224,8.508633915861111,14.41532870875,11.595001,15.824999,15.674999,5.7599998,4.32,10.08,5.9399033494,1.7758523200055554,7.397790186138889,16.982893293644445,17.16472742236111,13.323674231527779,19.448796548500003,19.709116461944447,15.346467942805557,2.3883083,4.019102,0.33663654,0.32369011249722224,0.033968923384999995,0.2726723651222222,0.31481922654722216,0.22100613360277777,0.27695811390277775,13.936022757666668,15.28245089536111,10.81255192505,0.31439059213888887,0.1757163544611111,0.27807240190000004,0.31408178857222224,0.25239981135,0.2770497713805556,18.908924689166668,26.43628115861111,16.299623279305557,20.652973194444442,28.389840167222225,17.62848716486111,18.37987588361111,25.941533786388888,15.903608670972222,20.141451810277776,27.48136648527778,17.214429350277776,0.07565958315405169,5.362182235256663,-0.014022576990635471,-0.01792713290659588,38.66469804019345,-0.015580742155246519,-0.023630421645469468,-0.01902913321862343,0.009236300119511,0.0138109612120702,0.0015581651646110473,0.00804967949022295,0.0140029917628095,-1.0,-0.016813089579946983
2017-09-26,352.25,176191.0,-0.0042492981786577,963.5,146295,-0.0080114138274361,20.22546239361111,22.082697119722223,16.495939334611112,5.898805571405556,0.14897221680277756,2.377999992511111,15.342627823305556,14.39787230736111,11.535984470722221,59.239270776527775,29.85102995947222,68.63614590558333,95.11666666666666,82.71000000000001,97.79444444444444,17.916555555555554,16.0245,13.584013888888888,12.671388888888888,12.258666666666667,9.472111111111111,14.69,1.4361111111111111,18.85361111111111,20.683989218455554,22.828612333611108,15.040944010833334,3.5866463,5.1460314,1.478198,69.84278,35.469906,85.3364,48.916862,17.373167,65.75387,91.53504,73.19917,98.058075,0.0,0.0,0.0,1015.33325,1008.6709,1022.02496,1017.0,1010.0,1022.8,1013.8,1007.1,1021.2,973.2413039361111,1001.8851562833333,1013.7924461166666,971.1947896861111,1000.3272656444444,1011.0199083861112,217.09563,179.15749,66.35621,975.3620778555556,1003.3941230611111,1016.7436425916666,19.329831993583333,18.403729731111113,21.581414821388886,22.319998,32.760002,22.319998,12.417178271138889,8.48739962938889,14.42427558472222,13.725,15.809997,14.985,8.28,7.2,10.799999,5.914877516280556,1.761035346625,7.397363744105556,17.062108139655557,17.23379593138889,13.372261523750002,19.512300119805555,19.77379523305556,15.392063944499998,2.0218835,3.8304784,0.75055945,0.3231307375722222,0.03390425903361111,0.2734130710777778,0.3133968059805555,0.22035390391666665,0.27674227535555557,14.029412912749999,15.359389610777779,10.868280717336111,0.31350782587222226,0.17522812532499998,0.27848523750833337,0.3124180617222222,0.25164262409444443,0.27655757242777773,18.996330862222223,26.525054904444445,16.35717628763889,20.723116125972222,28.462998729722223,17.665100588888887,18.472653664444444,26.034022768333333,15.967170004722222,20.216195436666666,27.562607231666668,17.25836221722222,0.07534824373729454,5.3644852961203675,-0.01782971577118264,-0.017325146836918014,40.00815618387278,-0.014022576990635471,-0.015580742155246519,-0.028493967890603322,0.0007069636208199,-0.0132960281419896,-0.00380713878054717,0.0015581651646110473,0.0037621156487784007,-1.0,-0.02025067516553225
2017-09-27,354.0,186064.0,0.0049557623549848,965.5,113888,0.0020736140141481,20.290134268888888,22.149247474722223,16.536845009805557,5.882888905533333,0.1516944388611109,2.382249993805556,15.42955259413889,14.477733998888889,11.591163290972222,59.24260410638888,29.653333203044447,68.69423617887222,95.09388888888888,82.71777777777778,97.82527777777777,17.986361111111112,16.091444444444445,13.637972222222222,12.773958333333333,12.348902777777777,9.531597222222222,14.680277777777778,1.3630555555555555,18.86138888888889,20.78667631827778,22.923833525,15.094733640916667,3.540947,4.7528615,1.6789696,69.04164,52.040512,84.95096,53.004223,21.552385,66.1918,79.83618,76.30503,99.0199,0.0,0.0,0.0,1015.6292,1010.77905,1019.4541,1018.5,1012.2,1022.5,1014.0,1009.4,1017.0,973.2926788277778,1001.8750432972222,1013.7452185388889,971.2561634027777,1000.3171385972222,1010.9755461361111,326.6412,205.1447,141.41951,975.4022228388889,1003.3829896555557,1016.6900024444444,19.233431075138885,18.36810358138889,21.61011060111111,38.88,31.68,29.88,12.347251056305556,8.465875808083334,14.429784974111111,26.384998,15.99,20.640001,9.72,5.04,9.72,5.890024020994445,1.7468142650499998,7.393967752627778,17.136324480555555,17.301532570694445,13.419056171444446,19.571700169722224,19.83706997305556,15.435819368972222,1.3542227,3.5246158,0.7908144,0.3225583070916667,0.033839571536111106,0.27418566357777774,0.3119765680777778,0.21969858717777777,0.2765552511944445,14.11781427838889,15.434335785916666,10.921943325011112,0.3126098049638889,0.17473885452777776,0.2789147745222222,0.31076308485833337,0.2508814553472222,0.27609742207222226,19.08127487,26.611789910277775,16.41202037791667,20.78919887361111,28.53356296138889,17.699054869583332,18.563279826666665,26.12455978638889,16.028076824444444,20.287944849722223,27.64169693611111,17.299383048055557,0.07550890663898757,5.363561278231723,-0.01321035796674419,-0.018873732829256484,36.72549499511228,-0.01782971577118264,-0.014022576990635471,-0.0241211651997002,-0.0042492981786577,-0.0080114138274361,0.004619357804438451,-0.00380713878054717,0.0028821483408367,-1.0,-0.017625308603838263
2017-09-28,352.5,134798.0,-0.004246290881451,959.5,108641,-0.0062337864208145,20.347991330555555,22.214095861388888,16.574028460833333,5.866722239661111,0.15441666091944423,2.3872499950444444,15.508015561027777,14.554486314194444,11.644342689555556,59.21756938041667,29.480208205783335,68.77049774938334,95.06333333333333,82.72166666666666,97.86722222222221,18.046458333333337,16.156194444444445,13.690222222222221,12.869125,12.434777777777779,9.589083333333333,14.653333333333332,1.3158333333333334,18.87722222222222,20.87935218838889,23.016364415833333,15.143767999888889,3.803211,5.508947,1.7937214,60.86472,34.939808,84.49873,41.850502,17.278648,61.78696,80.713936,66.4357,96.227905,0.0,0.0,0.0,1019.9875,1011.49164,1017.95013,1021.6,1013.4,1019.5,1018.5,1009.6,1015.4,973.3425980805555,1001.8648842777778,1013.7003687888888,971.3157276944444,1000.3067980638888,1010.9330704972222,4.0354033,201.03784,208.44562,975.4412825,1003.3718363361111,1016.6389989055555,19.142666527805552,18.332189993888893,21.637569029444442,33.48,32.039997,28.44,12.283267809805556,8.4440416865,14.437215404333333,27.96,16.320002,23.865002,14.759999,7.2,14.4,5.869060200597222,1.732442356863889,7.392730339594444,17.20337355338889,17.36708518527778,13.463263064583336,19.623687412777777,19.898260550555555,15.476536964833334,1.3989127,4.4002137,0.84277284,0.3219787701055556,0.033776342370000004,0.2750137306527778,0.3105632796055556,0.21903964373333332,0.276401812375,14.200539853527777,15.506240773833333,10.97360415268611,0.3117068882305556,0.17424869251944444,0.27937229769166666,0.3091198787833333,0.25011536758888886,0.27567036198055556,19.163065921111112,26.696295379444443,16.46402874597222,20.84982097388889,28.600696056666667,17.72898542333333,18.65138226194444,26.213120530555557,16.086389315277778,20.355153175833333,27.71808930138889,17.337136518055555,0.07207314881903693,5.387423807044109,-0.017257141455919722,-0.01666993965029888,41.5806652633873,-0.01321035796674419,-0.01782971577118264,-0.023630421645469468,0.0049557623549848,0.0020736140141481,-0.004046783489175532,0.004619357804438451,0.0019874955393635006,-1.0,-0.02082324948079517
2017-09-29,355.25,241959.0,0.0077711447248867,968.25,171916,0.009078002947107,20.40339931861111,22.276481283333332,16.606659829083334,5.804722240455556,0.15713888297777753,2.3898611074500002,15.58029160625,14.627149509,11.693126255138889,59.17979160111111,29.3126734863,68.85960654211665,95.02,82.74027777777776,97.90972222222221,18.10141666666667,16.218611111111112,13.737791666666668,12.956902777777778,12.515833333333335,9.643083333333333,14.639444444444445,1.2686111111111111,18.90583333333333,20.966252752944442,23.105227778333333,15.186548550222223,3.9018927,4.9986277,1.2267755,59.016247,49.024918,83.56045,38.992146,21.875597,67.59632,85.32074,78.17545,92.95448,0.0,0.0,0.0,1021.2666,1011.4666,1015.96246,1025.1,1013.1,1017.8,1019.5,1009.8,1014.5,973.3934031833334,1001.8545637694444,1013.6589425583334,971.376043375,1000.2965735305556,1010.893814275,313.1965,163.79091,215.11288,975.4819005555556,1003.3602376944444,1016.5909659222222,19.06180111408333,18.296609576666665,21.667655552777777,43.199997,36.36,42.48,12.226988884555556,8.42223327463889,14.446514098722222,25.664997,17.969997,27.269997,4.68,6.8399997,12.599999,5.849003513977777,1.7182927373722223,7.392530295866667,17.26592051205556,17.429729780972227,13.503272071055555,19.672471804166666,19.956605396944443,15.512398729500001,1.6414582,4.0297003,0.63837445,0.3213350779916667,0.033714860884999996,0.27588362646666664,0.309142092275,0.21837755010555557,0.2762803311,14.278107536166667,15.57419289313889,11.022107464805554,0.3107587747055556,0.17375770872500002,0.2798589296361111,0.3074851217583333,0.24934497425833335,0.2752751306333333,19.242030063055555,26.778330213333334,16.51312549486111,20.907463907500002,28.663765496388887,17.75467407902778,18.736786203055555,26.29959620361111,16.142122525833333,20.419145067499997,27.791220093888892,17.371282348055555,0.06556542435600099,5.432517234236168,-0.010489907640093499,-0.01900165517877888,36.47825276474097,-0.017257141455919722,-0.01321035796674419,-0.015580742155246519,-0.004246290881451,-0.0062337864208145,0.0067672338158262235,-0.004046783489175532,-0.0013068582222203005,-1.0,-0.016247719122286952
2017-10-02,351.5,187887.0,-0.0106120557264904,957.25,114376,-0.0114257280374577,20.455416104999998,22.333931520277776,16.6340041615,5.737555574583334,0.15986110503611087,2.392611108744444,15.64608327525,14.696439439777777,11.737686441,59.14675919069444,29.147835525983332,68.94917829818333,94.96888888888888,82.74194444444446,97.95222222222222,18.150569444444443,16.279291666666666,13.781222222222222,13.037305555555553,12.591805555555556,9.693069444444445,14.652777777777777,1.2213888888888889,18.93722222222222,21.047574170555556,23.187975241388887,15.22211242838889,4.1240134,3.8420327,2.3568342,53.971577,69.17309,72.173035,38.279293,40.359337,53.926258,71.09336,92.086044,83.55543,0.0,0.0,0.0,1024.6001,1007.94586,1012.9124,1026.5,1009.1,1016.4,1022.8,1006.6,1010.0,973.4490728,1001.844576336111,1013.6199027722221,971.4408928611113,1000.2871304555556,1010.8564450388889,159.1096,154.55463,259.08804,975.5280533388889,1003.348521775,1016.5457637666666,18.976910319805555,18.262761388055555,21.700597200555553,34.2,37.8,52.199997,12.169621958472224,8.400783669055555,14.459510735055556,23.835003,19.47,40.589993,14.759999,8.28,23.759998,5.828916805413889,1.7052792732416668,7.393646167527778,17.323421774611113,17.488821973055558,13.538802034027777,19.716378808333335,20.01100956777778,15.544234406111112,1.8094115,2.1139255,0.8964143,0.32061708033611114,0.03365205995444444,0.276803441225,0.30771022856111113,0.21771212798333334,0.2761943146388889,14.349597571694444,15.63875365938889,11.065314764869445,0.3097539945361111,0.1732655212,0.28038311940277777,0.3058592883416667,0.24857043739166668,0.2749133483666667,19.318052103333333,26.857583316944442,16.558975623749998,20.962021771388887,28.721325098055555,17.77515729555556,18.819291995000004,26.38387222416667,16.195127146111112,20.48009182111111,27.860482833333332,17.401058385833334,0.06052069210607669,5.4675320061641015,-0.020740234582625305,-0.01902398425405551,36.4354370411225,-0.010489907640093499,-0.017257141455919722,-0.014022576990635471,0.0077711447248867,0.009078002947107,-0.010250326942531807,0.0067672338158262235,0.0008136723109673002,-1.0,-0.017340156354089586
2017-10-03,349.5,191401.0,-0.0057061495768546,955.25,94821,-0.0020915040303946,20.502931152777776,22.38650965138889,16.65679004502778,5.667888908711111,0.16269443820555532,2.3946388877611113,15.706003414527776,14.762935389027778,11.778435285,59.08234946527778,28.995648028444446,69.04116903647221,94.91666666666667,82.76083333333334,97.99583333333334,18.194000000000003,16.337097222222223,13.820222222222222,13.112430555555555,12.665027777777778,9.739819444444445,14.651666666666667,1.1769444444444443,18.961944444444445,21.122976404833334,23.264570074166667,15.251686467333334,3.5963898,3.01773,1.839894,60.803894,73.68049,72.08196,49.196957,49.606735,57.44592,76.75536,96.86808,86.069435,0.0,0.0,0.0,1028.075,1010.8791,1022.32916,1030.6,1013.7,1025.3,1026.1,1008.7,1016.8,973.5118249499999,1001.8354487666667,1013.5877538083333,971.5128330527776,1000.2783154611111,1010.8242116222223,186.63696,181.10164,279.44104,975.5813303277777,1003.3382136777778,1016.508587,18.88361089969445,18.229935238611112,21.735619643611113,37.44,39.6,37.079998,12.108143005722221,8.379918963194445,14.47479401,25.845001,19.14,25.14,16.56,3.6,13.679999,5.806724787488889,1.6937985158250002,7.397232267966666,17.375838083277777,17.544524754305556,13.57036137561111,19.755599041111108,20.06215566,15.57193371688889,1.738003,1.4325716,0.7047094,0.31984470772222223,0.03358850670638889,0.27778739948611114,0.30626787210833334,0.21704374664999998,0.276148573625,14.415753423972223,15.699609381888887,11.104435669266667,0.30870431854722225,0.1727723498861111,0.28095473974722224,0.3042372628055555,0.24779215053055556,0.27458743411111114,19.39124769777778,26.933365551666668,16.60123611652778,21.013313432222223,28.772815257222224,17.790671763472226,18.899041422777778,26.465335167500005,16.244952366944442,20.53811843638889,27.924885617777775,17.42629796444444,0.05430371679404089,5.510610545308013,-0.02673762676238045,-0.019586571301550434,35.388898336947676,-0.020740234582625305,-0.010489907640093499,-0.01782971577118264,-0.0106120557264904,-0.0114257280374577,-0.0059973921797551455,-0.010250326942531807,-0.00361464554646,-1.0,-0.016442352133459792
2017-10-04,348.25,168210.0,-0.0035829490139498,958.25,95416,0.003135617933655,20.546895853333336,22.435388130833335,16.676576506611113,5.598500020644445,0.16552777137499977,2.3919444445555555,15.76067760511111,14.82533122216667,11.815202647749999,59.00542816541667,28.847870253238888,69.12180560587221,94.86444444444444,82.775,98.03944444444444,18.232833333333335,16.391666666666666,13.855097222222222,13.181722222222223,12.733152777777777,9.782430555555555,14.639999999999999,1.1325,18.962222222222223,21.193325258,23.335931487777774,15.277199278888888,2.7749705,4.1028795,1.6963301,72.88387,60.568577,74.402466,56.557167,28.772041,61.058693,88.24057,89.60203,86.61369,0.0,0.0,0.0,1026.5582,1013.8416,1021.7334,1029.1,1015.8,1025.3,1023.9,1012.0,1016.5,973.5807146138889,1001.8275423472222,1013.5615541611111,971.5903721888888,1000.2707114055555,1010.7982541472222,227.86475,282.04706,248.36406,975.640838325,1003.3293399888888,1016.4778253444443,18.78240804097222,18.19810430027778,21.769955143055554,42.12,28.8,46.44,12.043146646027777,8.358964180222223,14.490024331888888,26.984999,13.785,33.12,16.919998,1.8,16.56,5.785542576869444,1.6829239841666668,7.399879802572221,17.423815803055554,17.59657719861111,13.598522066805554,19.79075428138889,20.10976608555556,15.596467514333334,1.4007258,2.473865,0.66695225,0.3190074045305556,0.03352574049611111,0.27881324435277777,0.30481240905,0.2163822620916667,0.276137217125,14.476465371805556,15.756662305777779,11.139655761441666,0.3076072467194445,0.17228445635555556,0.28156803836944444,0.30261717011111117,0.24702182659722224,0.2742930476805555,19.46161270138889,27.005758736944447,16.640127442083333,21.061309953888887,28.818957613333335,17.802679288055558,18.97609872083334,26.54395204361111,16.291584880694444,20.59299459,27.984690602222223,17.4476093025,0.04952497451520399,5.543761945607883,-0.030835666570582454,-0.020420583427861225,33.9435542088497,-0.02673762676238045,-0.020740234582625305,-0.01321035796674419,-0.0057061495768546,-0.0020915040303946,-0.004098039808202003,-0.0059973921797551455,-0.0067185669476048,-1.0,-0.020592016201256058
