,corn_Close,corn_Volume,corn_log_return,soybean_Close,soybean_Volume,soybean_log_return,temperature_2m_mean_loc1.0,temperature_2m_mean_loc2.0,temperature_2m_mean_loc3.0,precipitation_sum_loc1.0,precipitation_sum_loc2.0,precipitation_sum_loc3.0,dew_point_2m_mean_loc1.0,dew_point_2m_mean_loc2.0,dew_point_2m_mean_loc3.0,cloud_cover_mean_loc1.0,cloud_cover_mean_loc2.0,cloud_cover_mean_loc3.0,cloud_cover_max_loc1.0,cloud_cover_max_loc2.0,cloud_cover_max_loc3.0,dew_point_2m_max_loc1.0,dew_point_2m_max_loc2.0,dew_point_2m_max_loc3.0,dew_point_2m_min_loc1.0,dew_point_2m_min_loc2.0,dew_point_2m_min_loc3.0,cloud_cover_min_loc1.0,cloud_cover_min_loc2.0,cloud_cover_min_loc3.0,apparent_temperature_mean_loc1.0,apparent_temperature_mean_loc2.0,apparent_temperature_mean_loc3.0,et0_fao_evapotranspiration_sum_loc1.0,et0_fao_evapotranspiration_sum_loc2.0,et0_fao_evapotranspiration_sum_loc3.0,relative_humidity_2m_mean_loc1.0,relative_humidity_2m_mean_loc2.0,relative_humidity_2m_mean_loc3.0,relative_humidity_2m_min_loc1.0,relative_humidity_2m_min_loc2.0,relative_humidity_2m_min_loc3.0,relative_humidity_2m_max_loc1.0,relative_humidity_2m_max_loc2.0,relative_humidity_2m_max_loc3.0,snowfall_water_equivalent_sum_loc1.0,snowfall_water_equivalent_sum_loc2.0,snowfall_water_equivalent_sum_loc3.0,pressure_msl_mean_loc1.0,pressure_msl_mean_loc2.0,pressure_msl_mean_loc3.0,pressure_msl_max_loc1.0,pressure_msl_max_loc2.0,pressure_msl_max_loc3.0,pressure_msl_min_loc1.0,pressure_msl_min_loc2.0,pressure_msl_min_loc3.0,surface_pressure_mean_loc1.0,surface_pressure_mean_loc2.0,surface_pressure_mean_loc3.0,surface_pressure_min_loc1.0,surface_pressure_min_loc2.0,surface_pressure_min_loc3.0,winddirection_10m_dominant_loc1.0,winddirection_10m_dominant_loc2.0,winddirection_10m_dominant_loc3.0,surface_pressure_max_loc1.0,surface_pressure_max_loc2.0,surface_pressure_max_loc3.0,wind_speed_10m_max_loc1.0,wind_speed_10m_max_loc2.0,wind_speed_10m_max_loc3.0,wind_gusts_10m_max_loc1.0,wind_gusts_10m_max_loc2.0,wind_gusts_10m_max_loc3.0,wind_speed_10m_mean_loc1.0,wind_speed_10m_mean_loc2.0,wind_speed_10m_mean_loc3.0,wind_gusts_10m_mean_loc1.0,wind_gusts_10m_mean_loc2.0,wind_gusts_10m_mean_loc3.0,wind_gusts_10m_min_loc1.0,wind_gusts_10m_min_loc2.0,wind_gusts_10m_min_loc3.0,wind_speed_10m_min_loc1.0,wind_speed_10m_min_loc2.0,wind_speed_10m_min_loc3.0,wet_bulb_temperature_2m_mean_loc1.0,wet_bulb_temperature_2m_mean_loc2.0,wet_bulb_temperature_2m_mean_loc3.0,wet_bulb_temperature_2m_max_loc1.0,wet_bulb_temperature_2m_max_loc2.0,wet_bulb_temperature_2m_max_loc3.0,vapour_pressure_deficit_max_loc1.0,vapour_pressure_deficit_max_loc2.0,vapour_pressure_deficit_max_loc3.0,soil_moisture_0_to_7cm_mean_loc1.0,soil_moisture_0_to_7cm_mean_loc2.0,soil_moisture_0_to_7cm_mean_loc3.0,soil_moisture_0_to_100cm_mean_loc1.0,soil_moisture_0_to_100cm_mean_loc2.0,soil_moisture_0_to_100cm_mean_loc3.0,wet_bulb_temperature_2m_min_loc1.0,wet_bulb_temperature_2m_min_loc2.0,wet_bulb_temperature_2m_min_loc3.0,soil_moisture_7_to_28cm_mean_loc1.0,soil_moisture_7_to_28cm_mean_loc2.0,soil_moisture_7_to_28cm_mean_loc3.0,soil_moisture_28_to_100cm_mean_loc1.0,soil_moisture_28_to_100cm_mean_loc2.0,soil_moisture_28_to_100cm_mean_loc3.0,soil_temperature_0_to_100cm_mean_loc1.0,soil_temperature_0_to_100cm_mean_loc2.0,soil_temperature_0_to_100cm_mean_loc3.0,soil_temperature_0_to_7cm_mean_loc1.0,soil_temperature_0_to_7cm_mean_loc2.0,soil_temperature_0_to_7cm_mean_loc3.0,soil_temperature_28_to_100cm_mean_loc1.0,soil_temperature_28_to_100cm_mean_loc2.0,soil_temperature_28_to_100cm_mean_loc3.0,soil_temperature_7_to_28cm_mean_loc1.0,soil_temperature_7_to_28cm_mean_loc2.0,soil_temperature_7_to_28cm_mean_loc3.0,beta,alpha,ecm_spread,ecm_spread_lag1,ecm_spread_lag2,ecm_spread_lag5,corn_return_lag1,soy_return_lag1,spread_change,spread_change_lag1,spread_return,bin,ret
2014-02-21,453.0,145576.0,-0.0060522880757383,1370.75,87981,0.0091609288525253,-6.504256771666666,14.4350352,6.288589918333333,1.6316667016666666,0.19500000499999998,3.2250000113333335,-10.263353951166666,-0.7497916159333331,4.190361034833334,67.02430557666666,43.98194411833334,74.3388891,94.96666666666667,79.6,99.56666666666666,-5.119500113666666,3.6208333683333334,6.693833258333333,-14.697833263833333,-4.254999950373334,1.7963333423333334,25.066666666666666,11.433333333333334,24.7,-11.947745400333332,11.561562583333334,2.264182677683333,2.1854668,4.251749,1.4114392,55.952694,29.957779,76.22692,38.59785,12.70043,51.444824,84.04362,59.03543,91.54902,0.0,0.0,0.0,1008.99164,1013.5376,1003.22906,1014.5,1015.7,1004.6,1003.0,1011.0,1000.9,976.1199555000001,1006.8538613333333,1006.9155555,971.6296715,1005.0018508333334,1002.1828068333333,237.37134,135.00014,229.9009,980.1165156666666,1009.0633116666667,1011.3408128333334,24.381629441666668,10.451718744999999,26.93523371666667,81.0,30.599998,56.16,16.758993075,6.016057041666667,18.416361074999998,56.475,16.08,38.085003,38.16,5.04,20.16,9.601780396666667,1.6080590545,11.097613816666666,-8.014501952166666,7.41023319795,4.979161013333334,-3.38167693,11.027850668333334,7.357582786666667,0.5337098,3.1564808,0.565828,0.372156251,0.10784514068333334,0.3994798613333333,0.3742403653333334,0.15778502433333333,0.3992073191666667,-12.224272660666667,3.5289710485333337,2.6280022932333336,0.37234722433333334,0.14626597366666666,0.40049861850000007,0.3749951301666667,0.16599995,0.39880418883333335,2.486178610616667,16.6674028,6.783019031666667,-0.10759033743333334,15.101562699999999,5.70279156,3.254909651,17.13753554166667,7.116437048333334,0.7151179879999999,15.577465516666667,5.999944353333333,2.3510172095852444,-10.700972674215922,-0.1647989089674109,-0.13772600101867027,-0.13573378988327534,-0.1498918530722726,0.0043980279797119,0.0029493108936242,-0.02707290794874062,-0.001992211135394939,-0.0152132169282636,-1.0,-0.029692029371139128
2014-02-24,451.5,141751.0,-0.0033167526259939,1386.5,75579,0.0114245507716748,-6.535923435,14.465451816666667,6.378346840000001,1.6283333683333332,0.19500000499999998,3.2250000113333335,-10.289187251166664,-0.7548610525999998,4.257479084833333,66.46805557666667,44.100694135000005,74.77222243333334,94.96666666666667,79.06666666666666,99.81666666666666,-5.234500113666667,3.625000035,6.769666591666666,-14.716999922166668,-4.300833285373334,1.8530000106666666,25.066666666666666,11.433333333333334,24.55,-11.984222167,11.594734983333332,2.349188263183333,1.6405169,3.5729218,1.432397,48.365173,54.998577,78.1547,33.74378,24.882807,66.3249,60.18288,78.99647,88.61232,0.0,0.0,0.0,1025.3373,1014.87506,1005.33746,1027.0,1017.2,1009.3,1024.1,1012.9,1001.5,976.0730805,1006.7342096666666,1006.3861455000001,971.6321988333333,1004.8713110000001,1001.6279268333333,282.7957,202.10951,188.79683,979.9995615,1008.9524749999999,1010.8475695000001,24.398078825000002,10.480799411666668,27.125800866666665,44.28,31.319998,52.199997,16.790699208333333,6.012996186666667,18.539975825,34.754997,14.534999,41.34,14.4,5.3999996,31.68,9.62607368,1.6214754628333334,11.2010297,-8.041531428833332,7.422708531283334,5.055037276666667,-3.4035700200000005,11.043546018333332,7.435317853333333,0.37769118,2.2217991,0.4822148,0.37246805666666666,0.10617430685000001,0.399657639,0.3754797951666667,0.1576245665,0.39962457333333334,-12.258853777333334,3.5131310451999997,2.6898637465666666,0.37272152933333336,0.146115973,0.4007048675,0.37657707166666665,0.16598328383333336,0.39930627366666666,2.3870081326166668,16.66697016666667,6.78322317,-0.11005561409999999,15.1657988,5.768416593333333,3.1267499366666667,17.115903691666666,7.098694016666667,0.6831040935,15.628160008333333,6.039874888333333,2.358474286078634,-10.75540521520081,-0.19449093833855002,-0.1647989089674109,-0.13772600101867027,-0.12677943583296347,-0.0060522880757383,0.0091609288525253,-0.029692029371139128,-0.02707290794874062,-0.0147413033976687,-1.0,-0.025389822846259236
2014-02-26,455.5,113291.0,-0.0005486968587593,1407.25,76292,0.0058797496786547,-6.693666488333333,14.428298983333333,6.466645461666666,1.630000035,0.21166667166666667,3.331666668,-10.613388612833331,-0.6151040759333332,4.280499899833333,66.11805564333334,44.005555335000004,73.79861126666667,94.98333333333333,79.01666666666667,99.81666666666666,-5.560333463666667,3.730000035,6.78716659,-15.009499928833332,-4.134999953706667,1.9338333456666665,25.2,11.266666666666667,24.05,-12.173771867000001,11.589875500000002,2.391438603183333,1.4540982,2.2355719,1.3743935,41.738327,73.48003,79.964386,29.029139,47.139454,53.655396,54.926083,91.76766,94.83813,0.0,0.0,0.0,1020.5168,1017.07904,1012.5874,1025.9,1018.3,1016.1,1013.1,1015.7,1006.3,976.1154038333333,1006.7194888333332,1005.4099866666668,971.6453469999999,1004.8892771666667,1000.5647260000001,280.14072,167.97159,221.42088,979.9856038333334,1008.8893380000001,1009.9543945,24.465889625,10.600994778333334,27.569157058333335,46.079998,31.68,42.48,16.869762591666667,6.034398293333334,18.87883414166667,38.7,19.755,28.710001,29.88,6.8399997,19.08,9.66270033,1.6191238528333334,11.484501016666666,-8.214410238833334,7.469894864616666,5.107915595,-3.5590376333333333,11.055552718333333,7.470594266666667,0.26365244,1.1413909,0.58332974,0.37305972550000005,0.10367569595000001,0.40060069483333327,0.3778073365,0.15735843516666667,0.40054359133333334,-12.459521644,3.5877655435333335,2.7873374815666665,0.373367359,0.1457958338333333,0.4014882006666667,0.379563878,0.1659499515,0.40026252433333337,2.205839016316667,16.66207711666667,6.796386695,-0.15029866860000002,15.235139066666669,5.871333283333333,2.8991110746666666,17.083681458333334,7.080568958333333,0.6142846523333333,15.692222541666666,6.130395721666667,2.3831429290195185,-10.935062532821448,-0.21988076118480926,-0.2058165739366622,-0.19449093833855002,-0.13573378988327534,0.0093690407017323,0.0089751096096485,-0.014064187248147064,-0.011325635598112171,-0.0064284465374140004,1.0,0.02916289127095162
2014-03-03,464.0,20819.0,0.0141076675106792,1407.25,5480,-0.0049619098791291,-7.302242886666666,14.412153116666666,6.473659388333333,1.605000035,1.2733333333333334,3.648333321333333,-11.585541347833333,-0.3165971225999999,4.2681040615,65.10902791,45.27569426833333,73.01458353333332,95.08333333333333,79.13333333333334,99.81666666666666,-6.390333468666667,3.9766667016666664,6.797999923333333,-16.011999911666667,-3.7733332824166665,1.923833349,24.3,11.866666666666667,22.333333333333332,-12.918381756666665,11.6306338,2.3652951715166664,0.83272487,2.8723998,0.9027661,68.49415,82.16787,89.980354,57.777573,56.563213,81.24349,80.69395,96.66791,97.19222,0.1,0.0,0.0,1031.3584,1018.5083,985.8,1033.8,1020.6,995.0,1027.3,1016.2,981.7,976.2342326666666,1006.6110076666666,1003.7842185000001,971.6462816666666,1004.8013695000001,998.9016405,28.36235,260.96896,201.41304,980.1797201666667,1008.7783813333334,1008.4978738333334,24.920909591666664,10.89611162,27.840507041666665,37.8,27.0,43.92,17.263728141666665,6.166836338333334,19.085919875000002,28.725004,14.250001,23.369999,14.4,5.3999996,9.0,9.780162971666666,1.5824562591666667,11.640012433333332,-8.8520111755,7.60607509795,5.105584321666666,-4.157119921666666,11.155808301666667,7.471621753333334,0.112535685,0.9765308,0.20024079,0.37368264366666665,0.11336458395,0.4030083335,0.3809450668333333,0.15957536566666666,0.402331501,-13.15736754,3.789540376866667,2.7812580849,0.37436318966666665,0.1512944456666667,0.40364236816666665,0.3835708208333333,0.1664832871666667,0.40188335383333335,1.9434862208166666,16.6405215,6.781706783333333,-0.40484727693333333,15.290208483333334,5.90918051,2.6208819200000004,17.042778724999998,7.048277361666667,0.4037638206666666,15.711458708333334,6.158590176666666,2.4026250771946,-11.077753993218113,-0.19993420849693067,-0.2263861358187711,-0.21253242657579108,-0.19449093833855002,0.0209836523005909,0.014780787301262,0.02645192732184043,-0.013853709242980017,0.0190695773898083,-1.0,-0.04782364077478718
2014-03-07,481.0,7131.0,-0.0098268181517883,1457.5,1384,0.0138171455531419,-7.787902631666666,14.879583633333334,6.594562178333333,1.3083333516666664,1.2766666666666666,3.643333321333334,-12.295298236166667,0.6233681790666667,4.360187399833333,61.45416681,48.111805493333335,72.37986126666668,95.08333333333333,80.76666666666667,99.88333333333334,-7.189500142,4.746666696666667,6.817999923333334,-16.70366658,-2.67999995575,2.0388333485,18.316666666666666,12.833333333333334,23.0,-13.428054016666666,12.313381926666667,2.5386732963499994,2.2539206,3.4087553,0.9665476,68.91734,64.79609,83.209694,42.27535,30.890858,68.09353,82.83564,92.661064,89.37223,0.0,0.0,0.0,1017.0457,1014.2791,1023.03326,1021.0,1016.4,1028.5,1014.2,1012.6,1019.9,976.6116808333334,1006.4880898333333,1003.1540701666667,972.0718156666666,1004.7260041666667,998.2016776666667,168.22481,341.91644,225.92021,980.479259,1008.6306606666666,1007.9313963333334,24.288499075,10.881294553333333,27.476670875,23.759998,26.28,43.56,16.836627591666666,6.030074526666667,18.84579884166667,18.194998,17.115002,31.2,10.440001,9.0,11.879999,9.456307541666666,1.5786552388333335,11.41945907,-9.405435913833333,8.21718606,5.207063700000001,-4.694273159166667,11.725993285,7.57508989,0.7374127,1.9969115,0.5154114,0.3739395883333333,0.12621180695,0.40546805683333337,0.38446349100000005,0.16513506766666666,0.4050019348333333,-13.78657524,4.452938713166668,2.8618120844,0.3749986066666667,0.164203472,0.4062673685,0.38824720783333333,0.16919092966666666,0.4045875193333333,1.5185740298166666,16.681416583333334,6.777826919999999,-0.8356458852666667,15.715972441666667,6.044006895,2.2003958278333333,16.987778875,7.006437106666667,-0.034361177666666666,15.952847525000001,6.238624908333334,2.4322727028655904,-11.29421167574749,-0.24775784927171784,-0.20448254265317267,-0.19694040468219853,-0.2263861358187711,0.0218531068890108,0.012248622076199,-0.04327530661854517,-0.007542137970974139,-0.0236439637049302,1.0,0.04623661127154399
2014-03-10,472.0,1561.0,-0.0188882845202057,1419.25,2362,-0.0265940761738118,-7.5226595566666665,15.024861333333332,6.6587982850000005,1.2866666833333333,1.2766666666666666,3.643333321333334,-12.070263519500001,0.9501737457333335,4.389944354833333,62.15902794333333,48.135416559999996,72.55486126666668,95.08333333333333,80.78333333333333,99.88333333333334,-6.931166808666666,5.07000003,6.854666585,-16.533666580000002,-2.343333289083333,2.0680000151666666,18.333333333333332,12.833333333333334,23.0,-13.150392049999999,12.515264193333335,2.593726339683333,2.3600314,4.1073604,1.5897177,68.99789,59.861343,82.73591,54.157616,29.776094,70.34415,83.29745,82.615326,94.80118,0.0,0.0,0.0,1010.0417,1016.5208,1027.6333,1015.8,1018.2,1032.8,1005.4,1014.7,1023.1,976.4233808333333,1006.4104773333332,1003.0969518333334,971.8543156666667,1004.6670168333333,998.0867138333332,234.7502,162.37755,16.66874,980.3080768333333,1008.5236229999999,1007.9480496666667,24.272405058333334,10.907838553333333,27.62529605,48.6,24.84,41.039997,16.935592608333334,6.006869263333333,18.950371641666663,41.699993,14.820002,28.304998,28.8,8.28,12.24,9.604372368333333,1.5641047271666666,11.432949811666667,-9.167116547166666,8.396181523333333,5.251334016666666,-4.399733342499999,11.87137274,7.630499435000001,0.7180277,2.2419984,0.44636965,0.3745007011666666,0.12782291728333334,0.40574444649999997,0.3853516866666667,0.16629578299999997,0.405502136,-13.596972131666668,4.625728869833333,2.8948768557333335,0.37542915883333333,0.16662222216666667,0.406633339,0.389300682,0.16994093016666667,0.40514863100000004,1.4396000653166667,16.73234295,6.7930422083333335,-0.8210625552666666,15.871840475,6.111576318333333,2.1042500113333333,17.006077491666666,7.007409373333333,-0.085645892,16.080660025,6.285222125,2.4360731923536116,-11.322236037250747,-0.20152123800017385,-0.24775784927171784,-0.20448254265317267,-0.19993420849693067,-0.0098268181517883,0.0138171455531419,0.04623661127154399,-0.04327530661854517,0.0077057916536061,1.0,0.02639954199756822
2014-03-11,478.0,1325.0,0.0126317469059005,1411.5,786,-0.0054755943572915,-7.198631756666667,15.1201044,6.725846884999999,1.2866666833333333,1.2766666666666666,3.643333321333334,-11.746166326166668,1.236180684066667,4.4280693565,62.727083476666664,49.35347207666667,72.5381946,95.11666666666666,81.3,99.88333333333334,-6.627833480333334,5.3241666966666665,6.859666585,-16.191166591666665,-2.05499995575,2.1288333485,19.216666666666665,12.866666666666667,22.95,-12.775359133333332,12.663765360000001,2.6473934374166666,2.2559488,3.1541867,1.0397032,84.06455,59.924755,83.483986,61.992737,32.48355,76.72788,98.96056,84.945724,92.90716,0.0,0.0,0.0,1004.6084,1014.4792,1033.1958,1006.5,1015.9,1034.1,1001.9,1012.6,1032.4,976.0688225,1006.3190796666665,1003.1632935,971.4994643333333,1004.5698251666666,998.1783921666666,241.60707,95.32568,46.20787,979.9023391666667,1008.4343691666667,1007.9914480000001,24.273404991666666,10.837487643333333,27.765919583333332,31.68,21.599998,41.039997,16.903768341666666,5.958094586666666,19.08925785833333,22.305,14.37,33.105,9.0,7.92,25.199999,9.564961375,1.5552719105000001,11.565446195,-8.851455997166669,8.539968553333333,5.301776288333333,-4.086808499166667,11.994021973333334,7.643896635,0.74954677,2.0564513,0.28709775,0.375010422,0.12934444578333334,0.40598403133333333,0.38621870049999996,0.16741872716666667,0.4059732828333333,-13.277771548333334,4.773529644833333,2.9680158074,0.37589027,0.16889097133333336,0.4069541725,0.3903208195,0.17069093066666668,0.4056861288333334,1.3693500653166666,16.781204466666665,6.816419291666667,-0.7566875546000001,15.986632191666667,6.196367971666666,2.0115416781666666,17.031112258333334,7.012999644999999,-0.123770881,16.189236458333333,6.349111033333333,2.439763714774427,-11.349430058959431,-0.17512169600260563,-0.20152123800017385,-0.24775784927171784,-0.19071786991385764,-0.0188882845202057,-0.0265940761738118,0.02639954199756822,0.04623661127154399,0.018107341263192,1.0,0.0654211935017468
2014-03-12,484.25,1037.0,0.0129905697956493,1381.75,855,-0.0213021569801716,-6.997798426666667,15.199514149999999,6.758346889999999,1.6483333500000001,1.2766666666666666,3.643333321333334,-11.516999694499999,1.3160765207333334,4.438624913166667,63.60763907666667,48.94861099333333,71.93611126666666,95.11666666666666,80.6,99.83333333333333,-6.287000133666667,5.419166691666667,6.863833251666667,-16.067833258333334,-1.9758332890833334,2.132166681833333,20.0,12.866666666666667,22.483333333333334,-12.582838383333334,12.75782781,2.687268409083333,0.7283573,4.6319203,1.6035147,83.3394,44.184402,87.95636,69.66085,17.950493,68.485146,96.80978,82.32175,98.94179,5.8999996,0.0,0.0,1005.75836,1014.7583,1031.9501,1019.0,1016.5,1033.6,994.4,1012.6,1030.1,975.6581168333335,1006.2110088333334,1003.2859285,970.9875116666666,1004.4484546666666,998.2950815,350.49994,89.3795,54.79055,979.6320298333334,1008.3235031666667,1008.1064796666667,24.552681191666668,10.944463176666666,27.735629383333332,72.72,38.16,28.08,17.103124875,5.981455443333333,19.053922641666666,54.78,19.155003,20.415,27.0,9.0,12.599999,9.671340608333333,1.5612190521666667,11.508640045,-8.647882387166668,8.606842786666666,5.321271248333333,-3.7907983925,12.037266039999999,7.673995635,0.17432705,2.589393,0.4976741,0.376056257,0.13073333453333333,0.406179169,0.38724217866666666,0.1685051165,0.40640862883333334,-13.155465315000002,4.8365113148333325,2.9686335740666667,0.37688679900000005,0.17102985983333333,0.40724792083333333,0.39134998816666666,0.17144093116666667,0.4061861273333333,1.3003431286499998,16.82366526666667,6.840053675000001,-0.7497778322666666,16.068750258333335,6.263034648333333,1.9224097175,17.059133008333333,7.022582959999999,-0.14908338066666668,16.267986475,6.4065763250000005,2.442929040312137,-11.372777257793704,-0.10970050250085883,-0.17512169600260563,-0.20152123800017385,-0.19694040468219853,0.0126317469059005,-0.0054755943572915,0.0654211935017468,0.02639954199756822,0.0342927267758209,-1.0,-0.027420132152508714
2014-03-17,479.0,85187.0,0.0141920910292962,1391.75,73501,0.0113812085703282,-6.724360916666667,15.187534999999999,6.733451104999999,1.5616666833333332,1.2766666666666666,3.3933332913333336,-11.524638592833334,1.8572570807333335,4.351367964833333,61.30347227666666,46.934027660000005,71.10902793333335,94.61666666666666,79.86666666666666,99.83333333333333,-6.300333462,5.977500025,6.803833268333334,-16.196999894999998,-1.5433332990833335,2.0646666785,17.683333333333334,11.55,20.916666666666668,-12.334616502166666,12.851032743333333,2.6878342107499997,1.9508829,4.6830206,1.3005476,58.948307,51.6871,77.70034,48.40009,25.110285,67.32937,81.45259,84.804115,91.166466,0.0,0.0,0.0,1015.1833,1012.04584,1021.1375,1019.8,1017.5,1022.8,1011.7,1007.9,1019.1,975.4430508333334,1005.9791313333334,1003.6349718333332,970.7137891666666,1004.1782761666667,998.7034173333334,64.21892,190.04648,265.9787,979.5025295,1008.1498236666666,1008.3714406666666,25.086096141666665,11.172174259999998,27.380692033333332,46.079998,35.28,28.44,17.370888391666668,6.036480048333334,18.736187616666665,27.015001,18.960001,23.175001,11.879999,9.72,16.919998,9.854111641666666,1.6251341041666667,11.385597981666667,-8.473210383833333,8.804510528333333,5.261956961666667,-3.605485679166667,12.212355106666667,7.698103493333334,0.35760152,2.4176784,0.44809365,0.3784444533333334,0.13389652978333333,0.40467222499999994,0.3902852061666667,0.17149445666666668,0.4071199148333333,-13.093230103333333,4.9858577115,2.8834026557333337,0.37958610549999994,0.17652708266666664,0.40687778449999995,0.3945569355,0.17368190533333336,0.40742848666666664,1.0973014633166664,16.913195866666666,6.864932851666667,-0.8126944849333333,16.15555584166667,6.317513831666667,1.6775138433333332,17.140001050000002,7.0383815783333326,-0.25533336733333334,16.38812534166667,6.452722131666666,2.445559330460635,-11.392912999415099,-0.13712063465336755,-0.12386630176647451,-0.1252102057586324,-0.20152123800017385,-0.0250927959054863,-0.0106624304621136,-0.013254332886893039,0.001343903992157891,0.0028108824589679997,-1.0,-0.030908220929767083
2014-03-18,486.25,90577.0,0.0150222975217409,1418.25,86122,0.0188617691430594,-6.571965088333333,15.199132200000001,6.754492788333334,1.5616666833333332,1.2766666666666666,3.268333298,-11.389048321583335,1.8448612324,4.329388799833334,61.53819447666667,46.35763879333334,70.61250020000001,94.71666666666667,79.86666666666666,99.83333333333333,-6.128666790333333,5.964166691666666,6.792166601666667,-16.085333228333333,-1.5724999674166669,2.0696666835,17.683333333333334,11.333333333333334,20.183333333333334,-12.154574347666665,12.866000676666667,2.7161822274166663,2.0955455,4.389765,1.7183267,77.48807,46.935215,74.85504,62.33403,15.037794,61.176273,90.7153,87.27648,90.79694,0.0,0.0,0.0,1013.2332,1010.6335,1016.4834,1015.2,1013.8,1020.4,1009.7,1009.2,1013.3,975.3202931666667,1005.9382163333333,1003.778921,970.6130758333334,1004.1492936666667,999.041729,144.05554,154.85522,259.45874,979.3695803333334,1008.1184978333333,1008.4581065000001,24.996870508333334,11.146118343333335,27.2182909,44.28,33.839996,65.520004,17.314802874999998,6.035232603333333,18.652286216666667,30.390003,17.985,39.63,10.08,10.440001,22.319998,9.718773348333333,1.6241604391666666,11.476566043333332,-8.3329153955,8.802155578333332,5.259614995000001,-3.4503274508333335,12.209138040000001,7.707303576666666,0.45006186,2.6963282,0.5782344,0.37898611833333334,0.1343902796833333,0.40374236366666666,0.3912164385,0.17236458150000003,0.40708451166666665,-12.984201996666666,4.971862208166667,2.8954852007333334,0.38025902166666664,0.17799166716666667,0.406204868,0.39560138166666664,0.17441523983333335,0.4076659878333333,1.0297934719833333,16.93680416666667,6.87794709,-0.8235972599333333,16.185347525,6.352791569999999,1.5975833094999998,17.163473266666664,7.043659395000001,-0.29911808033333337,16.410139208333334,6.484840176666666,2.4526969243866756,-11.444908853203906,-0.16802885558313463,-0.13712063465336755,-0.12386630176647451,-0.17512169600260563,0.0141920910292962,0.0113812085703282,-0.030908220929767083,-0.013254332886893039,-0.0038394716213185024,-1.0,-0.0423832711046348
2014-03-20,478.5,102863.0,-0.0191467686102115,1433.75,115248,0.0017452011410305,-6.624291471666667,15.441528049999999,6.871888616666667,1.5650000166666667,1.2399999999999998,3.281666629666667,-11.533284414916666,1.7893751124000004,4.4230693665,60.78680561,46.574305421666665,71.57638906666666,94.63333333333334,80.2,99.83333333333333,-6.285333457666667,6.0383333583333325,6.818833258333333,-16.19866656,-1.69166663575,2.1813333535,16.583333333333332,11.466666666666667,20.733333333333334,-12.228866111,13.1090395,2.8383177474166663,2.2685173,3.9220295,1.6288495,62.166016,50.81491,81.3623,48.877068,25.903683,66.69802,77.20143,84.1729,92.99753,0.0,0.0,0.0,1018.12085,1015.19995,1009.64996,1020.5,1017.6,1018.7,1015.9,1013.1,1004.4,975.3421775,1006.1520194999999,1003.9620743333332,970.626344,1004.3719563333332,999.3767198333333,278.2041,215.53773,217.1191,979.4679385000001,1008.301862,1008.6247798333334,25.072097541666665,11.23440976,27.042839383333334,47.519997,32.399998,68.4,17.281501175000002,6.038614181666667,18.748166783333332,36.33,14.864998,51.929993,12.24,5.04,37.8,9.564493731666666,1.5867153569999999,11.618963943333334,-8.425064608,8.894958578333334,5.3622282299999995,-3.5298131225000002,12.35410604,7.760098985,0.5739936,2.139056,0.4644937,0.37831806316666666,0.1330416686833333,0.40170903083333337,0.39248542383333335,0.1738771165,0.40671188633333333,-13.061478218333333,4.983321513166667,3.003784615733333,0.38011735566666666,0.18064375233333335,0.40450348016666665,0.3974701336666666,0.17587357616666666,0.40784237616666663,0.9083115253166666,17.015453849999997,6.916429731666667,-0.8206458416,16.417604475,6.479909610000001,1.4379999785,17.20937616666667,7.058103711666666,-0.33144444866666667,16.549861458333332,6.576194326666667,2.46689053040859,-11.548412097151456,-0.21041212668776943,-0.18723812128829742,-0.16802885558313463,-0.1252102057586324,0.0030800845705644,0.0091244710958732,-0.02317400539947201,-0.019209265705162792,-0.020891969751242002,1.0,0.04478467524436702
